
160-50034751,AWB not found,-,-,,-,-
160-50034762,AWB not found,-,-,,-,-
160-50034773,AWB not found,-,-,,-,-
160-50034784,AWB not found,-,-,,-,-
160-50034795,AWB not found,-,-,,-,-
160-50034806,AWB not found,-,-,,-,-
160-50034810,AWB not found,-,-,,-,-
160-50034821,Delivered,SGN,-,20 Jun 2019  19:32,3,1821.0
160-50034832,Delivered,HAN,-,21 Jun 2019  09:06,2,1386.0
160-50034843,Delivered,HAN,-,20 Jun 2019  21:07,1,693.0
160-50034854,AWB not found,-,-,,-,-
160-50034865,AWB not found,-,-,,-,-
160-50034876,AWB not found,-,-,,-,-
160-50034880,AWB not found,-,-,,-,-
160-50034891,AWB not found,-,-,,-,-
160-50034902,AWB not found,-,-,,-,-
160-50034913,AWB not found,-,-,,-,-
160-50034924,AWB not found,-,-,,-,-
160-50034935,AWB not found,-,-,,-,-
160-50034946,AWB not found,-,-,,-,-
160-50034950,AWB not found,-,-,,-,-
160-50034961,AWB not found,-,-,,-,-
160-50034972,AWB not found,-,-,,-,-
160-50034983,AWB not found,-,-,,-,-
160-50034994,AWB not found,-,-,,-,-
160-50035005,AWB not found,-,-,,-,-
160-50035016,AWB not found,-,-,,-,-
160-50035020,AWB not found,-,-,,-,-
160-50035031,AWB not found,-,-,,-,-
160-50035042,AWB not found,-,-,,-,-
160-50035053,AWB not found,-,-,,-,-
160-50035064,Delivered,BKK,-,21 Jun 2019  03:50,4,2625.0
160-50035075,Cancellation noted,SFO,CX87323 Jun,23 Jun 2019,3,2130.0
,Cancellation noted,HKG,CX61724 Jun,24 Jun 2019,3,2130.0
160-50035086,AWB not found,-,-,,-,-
160-50035090,Delivered,SGN,-,21 Jun 2019  14:41,1,693.0
160-50035101,Delivered,HAN,-,22 Jun 2019  08:49,1,693.0
160-50035112,AWB not found,-,-,,-,-
160-50035123,AWB not found,-,-,,-,-
160-50035134,AWB not found,-,-,,-,-
160-50035145,AWB not found,-,-,,-,-
160-50035156,AWB not found,-,-,,-,-
160-50035160,AWB not found,-,-,,-,-
160-50035171,AWB not found,-,-,,-,-
160-50035182,AWB not found,-,-,,-,-
160-50035193,Delivered,BKK,-,27 Jun 2019  02:21,8,5109.4
160-50035204,AWB not found,-,-,,-,-
160-50035215,AWB not found,-,-,,-,-
160-50035226,AWB not found,-,-,,-,-
160-50035230,AWB not found,-,-,,-,-
160-50035241,AWB not found,-,-,,-,-
160-50035252,AWB not found,-,-,,-,-
160-50035263,AWB not found,-,-,,-,-
160-50035274,AWB not found,-,-,,-,-
160-50035285,AWB not found,-,-,,-,-
160-50035296,AWB not found,-,-,,-,-
160-50035300,AWB not found,-,-,,-,-
160-50035311,AWB not found,-,-,,-,-
160-50035322,AWB not found,-,-,,-,-
160-50035333,AWB not found,-,-,,-,-
160-50035344,AWB not found,-,-,,-,-
160-50035355,AWB not found,-,-,,-,-
160-50035366,AWB not found,-,-,,-,-
160-50035370,Delivered,SGN,-,27 Jun 2019  17:09,3,1437.0
160-50035381,AWB not found,-,-,,-,-
160-50035392,Delivered,BKK,-,25 Jun 2019  22:33,2,875.0
160-50035403,AWB not found,-,-,,-,-
160-50035414,AWB not found,-,-,,-,-
160-50035425,AWB not found,-,-,,-,-
160-50035436,AWB not found,-,-,,-,-
160-50035440,AWB not found,-,-,,-,-
160-50035451,AWB not found,-,-,,-,-
160-50035462,AWB not found,-,-,,-,-
160-50035473,AWB not found,-,-,,-,-
160-50035484,Delivered,KUL,-,22 Jun 2019  20:35,1,580.0
160-50035495,AWB not found,-,-,,-,-
160-50035506,AWB not found,-,-,,-,-
160-50035510,AWB not found,-,-,,-,-
160-50035521,AWB not found,-,-,,-,-
160-50035532,AWB not found,-,-,,-,-
160-50035543,AWB not found,-,-,,-,-
160-50035554,AWB not found,-,-,,-,-
160-50035565,AWB not found,-,-,,-,-
160-50035576,AWB not found,-,-,,-,-
160-50035580,AWB not found,-,-,,-,-
160-50035591,AWB not found,-,-,,-,-
160-50035602,AWB not found,-,-,,-,-
160-50035613,AWB not found,-,-,,-,-
160-50035624,AWB not found,-,-,,-,-
160-50035635,AWB not found,-,-,,-,-
160-50035646,AWB not found,-,-,,-,-
160-50035650,Delivered,BKK,-,23 Jun 2019  01:23,2,1159.0
160-50035661,Cancellation noted,SFO,CX87321 Jun,21 Jun 2019,1,693.0
,Cancellation noted,HKG,CX73922 Jun,22 Jun 2019,1,693.0
160-50035672,AWB not found,-,-,,-,-
160-50035683,AWB not found,-,-,,-,-
160-50035694,AWB not found,-,-,,-,-
160-50035705,AWB not found,-,-,,-,-
160-50035716,AWB not found,-,-,,-,-
160-50035720,AWB not found,-,-,,-,-
160-50035731,AWB not found,-,-,,-,-
160-50035742,AWB not found,-,-,,-,-
160-50035753,AWB not found,-,-,,-,-
160-50035764,AWB not found,-,-,,-,-
160-50035775,AWB not found,-,-,,-,-
160-50035786,AWB not found,-,-,,-,-
160-50035790,AWB not found,-,-,,-,-
160-50035801,AWB not found,-,-,,-,-
160-50035812,AWB not found,-,-,,-,-
160-50035823,AWB not found,-,-,,-,-
160-50035834,AWB not found,-,-,,-,-
160-50035845,AWB not found,-,-,,-,-
160-50035856,AWB not found,-,-,,-,-
160-50035860,AWB not found,-,-,,-,-
160-50035871,AWB not found,-,-,,-,-
160-50035882,AWB not found,-,-,,-,-
160-50035893,AWB not found,-,-,,-,-
160-50035904,AWB not found,-,-,,-,-
160-50035915,AWB not found,-,-,,-,-
160-50035926,Space confirmed,SFO,CX87316 Jun,16 Jun 2019,1,693.0
,Space confirmed against allotment,HKG,CX91917 Jun,17 Jun 2019,1,693.0
160-50035930,AWB not found,-,-,,-,-
160-50035941,AWB not found,-,-,,-,-
160-50035952,AWB not found,-,-,,-,-
160-50035963,AWB not found,-,-,,-,-
160-50035974,AWB not found,-,-,,-,-
160-50035985,AWB not found,-,-,,-,-
160-50035996,AWB not found,-,-,,-,-
160-50036000,AWB not found,-,-,,-,-
160-50036011,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036022,AWB not found,-,-,,-,-
160-50036033,AWB not found,-,-,,-,-
160-50036044,AWB not found,-,-,,-,-
160-50036055,AWB not found,-,-,,-,-
160-50036066,AWB not found,-,-,,-,-
160-50036070,AWB not found,-,-,,-,-
160-50036081,AWB not found,-,-,,-,-
160-50036092,AWB not found,-,-,,-,-
160-50036103,AWB not found,-,-,,-,-
160-50036114,AWB not found,-,-,,-,-
160-50036125,AWB not found,-,-,,-,-
160-50036136,AWB not found,-,-,,-,-
160-50036140,AWB not found,-,-,,-,-
160-50036151,AWB not found,-,-,,-,-
160-50036162,AWB not found,-,-,,-,-
160-50036173,AWB not found,-,-,,-,-
160-50036184,AWB not found,-,-,,-,-
160-50036195,AWB not found,-,-,,-,-
160-50036206,AWB not found,-,-,,-,-
160-50036210,AWB not found,-,-,,-,-
160-50036221,AWB not found,-,-,,-,-
160-50036232,AWB not found,-,-,,-,-
160-50036243,AWB not found,-,-,,-,-
160-50036254,AWB not found,-,-,,-,-
160-50036265,AWB not found,-,-,,-,-
160-50036276,AWB not found,-,-,,-,-
160-50036280,AWB not found,-,-,,-,-
160-50036291,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036302,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036313,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036324,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036335,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036346,AWB not found,-,-,,-,-
160-50036350,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036361,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036372,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036383,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036394,AWB not found,-,-,,-,-
160-50036405,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036416,The AWB is already marked as USE (Migration/Data Archive) process,-,-,,-,-
160-50036420,Delivered,BKK,-,26 Jul 2019  10:51,1,173.0
160-50036431,Delivered,PER,-,12 Jun 2019  07:11,3,1954.0
160-50036442,Space confirmed,YYC,XH2679E05 Jul,05 Jul 2019,1,247.0
,Space confirmed,YVR,CX86507 Jul,07 Jul 2019,1,247.0
,Space confirmed against allotment,HKG,CX50208 Jul,08 Jul 2019,1,247.0
160-50036453,Delivered,BNE,-,25 Jul 2019  10:03,2,1269.0
160-50036464,AWB not found,-,-,,-,-
160-50036475,AWB not found,-,-,,-,-
160-50036486,AWB not found,-,-,,-,-
160-50036490,AWB not found,-,-,,-,-
160-50036501,AWB not found,-,-,,-,-
160-50036512,AWB not found,-,-,,-,-
160-50036523,AWB not found,-,-,,-,-
160-50036534,AWB not found,-,-,,-,-
160-50036545,AWB not found,-,-,,-,-
160-50036556,AWB not found,-,-,,-,-
160-50036560,AWB not found,-,-,,-,-
160-50036571,AWB not found,-,-,,-,-
160-50036582,AWB not found,-,-,,-,-
160-50036593,AWB not found,-,-,,-,-
160-50036604,AWB not found,-,-,,-,-
160-50036615,AWB not found,-,-,,-,-
160-50036626,AWB not found,-,-,,-,-
160-50036630,AWB not found,-,-,,-,-
160-50036641,AWB not found,-,-,,-,-
160-50036652,AWB not found,-,-,,-,-
160-50036663,AWB not found,-,-,,-,-
160-50036674,AWB not found,-,-,,-,-
160-50036685,AWB not found,-,-,,-,-
160-50036696,AWB not found,-,-,,-,-
160-50036700,AWB not found,-,-,,-,-
160-50036711,AWB not found,-,-,,-,-
160-50036722,AWB not found,-,-,,-,-
160-50036733,AWB not found,-,-,,-,-
160-50036744,AWB not found,-,-,,-,-
160-50036755,AWB not found,-,-,,-,-
160-50036766,AWB not found,-,-,,-,-
160-50036770,AWB not found,-,-,,-,-
160-50036781,AWB not found,-,-,,-,-
160-50036792,AWB not found,-,-,,-,-
160-50036803,AWB not found,-,-,,-,-
160-50036814,AWB not found,-,-,,-,-
160-50036825,AWB not found,-,-,,-,-
160-50036836,AWB not found,-,-,,-,-
160-50036840,AWB not found,-,-,,-,-
160-50036851,AWB not found,-,-,,-,-
160-50036862,AWB not found,-,-,,-,-
160-50036873,AWB not found,-,-,,-,-
160-50036884,AWB not found,-,-,,-,-
160-50036895,AWB not found,-,-,,-,-
160-50036906,AWB not found,-,-,,-,-
160-50036910,AWB not found,-,-,,-,-
160-50036921,AWB not found,-,-,,-,-
160-50036932,AWB not found,-,-,,-,-
160-50036943,AWB not found,-,-,,-,-
160-50036954,AWB not found,-,-,,-,-
160-50036965,AWB not found,-,-,,-,-
160-50036976,AWB not found,-,-,,-,-
160-50036980,AWB not found,-,-,,-,-
160-50036991,AWB not found,-,-,,-,-
160-50037002,AWB not found,-,-,,-,-
160-50037013,AWB not found,-,-,,-,-
160-50037024,AWB not found,-,-,,-,-
160-50037035,AWB not found,-,-,,-,-
160-50037046,AWB not found,-,-,,-,-
160-50037050,AWB not found,-,-,,-,-
160-50037061,AWB not found,-,-,,-,-
160-50037072,AWB not found,-,-,,-,-
160-50037083,AWB not found,-,-,,-,-
160-50037094,AWB not found,-,-,,-,-
160-50037105,AWB not found,-,-,,-,-
160-50037116,AWB not found,-,-,,-,-
160-50037120,AWB not found,-,-,,-,-
160-50037131,AWB not found,-,-,,-,-
160-50037142,AWB not found,-,-,,-,-
160-50037153,AWB not found,-,-,,-,-
160-50037164,AWB not found,-,-,,-,-
160-50037175,AWB not found,-,-,,-,-
160-50037186,AWB not found,-,-,,-,-
160-50037190,AWB not found,-,-,,-,-
160-50037201,AWB not found,-,-,,-,-
160-50037212,AWB not found,-,-,,-,-
160-50037223,AWB not found,-,-,,-,-
160-50037234,AWB not found,-,-,,-,-
160-50037245,AWB not found,-,-,,-,-
160-50037256,AWB not found,-,-,,-,-
160-50037260,AWB not found,-,-,,-,-
160-50037271,AWB not found,-,-,,-,-
160-50037282,AWB not found,-,-,,-,-
160-50037293,AWB not found,-,-,,-,-
160-50037304,AWB not found,-,-,,-,-
160-50037315,AWB not found,-,-,,-,-
160-50037326,AWB not found,-,-,,-,-
160-50037330,AWB not found,-,-,,-,-
160-50037341,AWB not found,-,-,,-,-
160-50037352,AWB not found,-,-,,-,-
160-50037363,AWB not found,-,-,,-,-
160-50037374,AWB not found,-,-,,-,-
160-50037385,AWB not found,-,-,,-,-
160-50037396,AWB not found,-,-,,-,-
160-50037400,AWB not found,-,-,,-,-
160-50037411,AWB not found,-,-,,-,-
160-50037422,AWB not found,-,-,,-,-
160-50037433,AWB not found,-,-,,-,-
160-50037444,AWB not found,-,-,,-,-
160-50037455,AWB not found,-,-,,-,-
160-50037466,AWB not found,-,-,,-,-
160-50037470,AWB not found,-,-,,-,-
160-50037481,AWB not found,-,-,,-,-
160-50037492,AWB not found,-,-,,-,-
160-50037503,AWB not found,-,-,,-,-
160-50037514,AWB not found,-,-,,-,-
160-50037525,AWB not found,-,-,,-,-
160-50037536,AWB not found,-,-,,-,-
160-50037540,AWB not found,-,-,,-,-
160-50037551,AWB not found,-,-,,-,-
160-50037562,AWB not found,-,-,,-,-
160-50037573,AWB not found,-,-,,-,-
160-50037584,AWB not found,-,-,,-,-
160-50037595,AWB not found,-,-,,-,-
160-50037606,AWB not found,-,-,,-,-
160-50037610,AWB not found,-,-,,-,-
160-50037621,AWB not found,-,-,,-,-
160-50037632,AWB not found,-,-,,-,-
160-50037643,AWB not found,-,-,,-,-
160-50037654,AWB not found,-,-,,-,-
160-50037665,AWB not found,-,-,,-,-
160-50037676,AWB not found,-,-,,-,-
160-50037680,AWB not found,-,-,,-,-
160-50037691,AWB not found,-,-,,-,-
160-50037702,AWB not found,-,-,,-,-
160-50037713,AWB not found,-,-,,-,-
160-50037724,AWB not found,-,-,,-,-
160-50037735,AWB not found,-,-,,-,-
160-50037746,AWB not found,-,-,,-,-
160-50037750,AWB not found,-,-,,-,-
160-50037761,AWB not found,-,-,,-,-
160-50037772,AWB not found,-,-,,-,-
160-50037783,AWB not found,-,-,,-,-
160-50037794,AWB not found,-,-,,-,-
160-50037805,AWB not found,-,-,,-,-
160-50037816,AWB not found,-,-,,-,-
160-50037820,AWB not found,-,-,,-,-
160-50037831,AWB not found,-,-,,-,-
160-50037842,AWB not found,-,-,,-,-
160-50037853,AWB not found,-,-,,-,-
160-50037864,AWB not found,-,-,,-,-
160-50037875,AWB not found,-,-,,-,-
160-50037886,AWB not found,-,-,,-,-
160-50037890,AWB not found,-,-,,-,-
160-50037901,AWB not found,-,-,,-,-
160-50037912,AWB not found,-,-,,-,-
160-50037923,AWB not found,-,-,,-,-
160-50037934,AWB not found,-,-,,-,-
160-50037945,AWB not found,-,-,,-,-
160-50037956,AWB not found,-,-,,-,-
160-50037960,AWB not found,-,-,,-,-
160-50037971,AWB not found,-,-,,-,-
160-50037982,AWB not found,-,-,,-,-
160-50037993,AWB not found,-,-,,-,-
160-50038004,AWB not found,-,-,,-,-
160-50038015,AWB not found,-,-,,-,-
160-50038026,AWB not found,-,-,,-,-
160-50038030,AWB not found,-,-,,-,-
160-50038041,AWB not found,-,-,,-,-
160-50038052,AWB not found,-,-,,-,-
160-50038063,AWB not found,-,-,,-,-
160-50038074,AWB not found,-,-,,-,-
160-50038085,AWB not found,-,-,,-,-
160-50038096,AWB not found,-,-,,-,-
160-50038100,AWB not found,-,-,,-,-
160-50038111,AWB not found,-,-,,-,-
160-50038122,AWB not found,-,-,,-,-
160-50038133,AWB not found,-,-,,-,-
160-50038144,AWB not found,-,-,,-,-
160-50038155,AWB not found,-,-,,-,-
160-50038166,AWB not found,-,-,,-,-
160-50038170,AWB not found,-,-,,-,-
160-50038181,AWB not found,-,-,,-,-
160-50038192,AWB not found,-,-,,-,-
160-50038203,AWB not found,-,-,,-,-
160-50038214,AWB not found,-,-,,-,-
160-50038225,AWB not found,-,-,,-,-
160-50038236,AWB not found,-,-,,-,-
160-50038240,AWB not found,-,-,,-,-
160-50038251,AWB not found,-,-,,-,-
160-50038262,AWB not found,-,-,,-,-
160-50038273,AWB not found,-,-,,-,-
160-50038284,AWB not found,-,-,,-,-
160-50038295,AWB not found,-,-,,-,-
160-50038306,AWB not found,-,-,,-,-
160-50038310,AWB not found,-,-,,-,-
160-50038321,AWB not found,-,-,,-,-
160-50038332,AWB not found,-,-,,-,-
160-50038343,AWB not found,-,-,,-,-
160-50038354,AWB not found,-,-,,-,-
160-50038365,AWB not found,-,-,,-,-
160-50038376,AWB not found,-,-,,-,-
160-50038380,AWB not found,-,-,,-,-
160-50038391,AWB not found,-,-,,-,-
160-50038402,AWB not found,-,-,,-,-
160-50038413,AWB not found,-,-,,-,-
160-50038424,AWB not found,-,-,,-,-
160-50038435,AWB not found,-,-,,-,-
160-50038446,AWB not found,-,-,,-,-
160-50038450,AWB not found,-,-,,-,-
160-50038461,AWB not found,-,-,,-,-
160-50038472,AWB not found,-,-,,-,-
160-50038483,AWB not found,-,-,,-,-
160-50038494,AWB not found,-,-,,-,-
160-50038505,AWB not found,-,-,,-,-
160-50038516,AWB not found,-,-,,-,-
160-50038520,AWB not found,-,-,,-,-
160-50038531,AWB not found,-,-,,-,-
160-50038542,AWB not found,-,-,,-,-
160-50038553,AWB not found,-,-,,-,-
160-50038564,AWB not found,-,-,,-,-
160-50038575,AWB not found,-,-,,-,-
160-50038586,AWB not found,-,-,,-,-
160-50038590,AWB not found,-,-,,-,-
160-50038601,AWB not found,-,-,,-,-
160-50038612,AWB not found,-,-,,-,-
160-50038623,AWB not found,-,-,,-,-
160-50038634,AWB not found,-,-,,-,-
160-50038645,AWB not found,-,-,,-,-
160-50038656,AWB not found,-,-,,-,-
160-50038660,AWB not found,-,-,,-,-
160-50038671,AWB not found,-,-,,-,-
160-50038682,AWB not found,-,-,,-,-
160-50038693,AWB not found,-,-,,-,-
160-50038704,AWB not found,-,-,,-,-
160-50038715,AWB not found,-,-,,-,-
160-50038726,AWB not found,-,-,,-,-
160-50038730,AWB not found,-,-,,-,-
160-50038741,AWB not found,-,-,,-,-
160-50038752,AWB not found,-,-,,-,-
160-50038763,AWB not found,-,-,,-,-
160-50038774,AWB not found,-,-,,-,-
160-50038785,AWB not found,-,-,,-,-
160-50038796,AWB not found,-,-,,-,-
160-50038800,AWB not found,-,-,,-,-
160-50038811,AWB not found,-,-,,-,-
160-50038822,AWB not found,-,-,,-,-
160-50038833,AWB not found,-,-,,-,-
160-50038844,AWB not found,-,-,,-,-
160-50038855,AWB not found,-,-,,-,-
160-50038866,AWB not found,-,-,,-,-
160-50038870,AWB not found,-,-,,-,-
160-50038881,AWB not found,-,-,,-,-
160-50038892,AWB not found,-,-,,-,-
160-50038903,AWB not found,-,-,,-,-
160-50038914,AWB not found,-,-,,-,-
160-50038925,AWB not found,-,-,,-,-
160-50038936,AWB not found,-,-,,-,-
160-50038940,AWB not found,-,-,,-,-
160-50038951,AWB not found,-,-,,-,-
160-50038962,AWB not found,-,-,,-,-
160-50038973,AWB not found,-,-,,-,-
160-50038984,AWB not found,-,-,,-,-
160-50038995,AWB not found,-,-,,-,-
160-50039006,AWB not found,-,-,,-,-
160-50039010,AWB not found,-,-,,-,-
160-50039021,AWB not found,-,-,,-,-
160-50039032,AWB not found,-,-,,-,-
160-50039043,AWB not found,-,-,,-,-
160-50039054,AWB not found,-,-,,-,-
160-50039065,AWB not found,-,-,,-,-
160-50039076,AWB not found,-,-,,-,-
160-50039080,AWB not found,-,-,,-,-
160-50039091,AWB not found,-,-,,-,-
160-50039102,AWB not found,-,-,,-,-
160-50039113,AWB not found,-,-,,-,-
160-50039124,AWB not found,-,-,,-,-
160-50039135,AWB not found,-,-,,-,-
160-50039146,AWB not found,-,-,,-,-
160-50039150,AWB not found,-,-,,-,-
160-50039161,AWB not found,-,-,,-,-
160-50039172,AWB not found,-,-,,-,-
160-50039183,AWB not found,-,-,,-,-
160-50039194,AWB not found,-,-,,-,-
160-50039205,AWB not found,-,-,,-,-
160-50039216,AWB not found,-,-,,-,-
160-50039220,AWB not found,-,-,,-,-
160-50039231,AWB not found,-,-,,-,-
160-50039242,AWB not found,-,-,,-,-
160-50039253,AWB not found,-,-,,-,-
160-50039264,AWB not found,-,-,,-,-
160-50039275,AWB not found,-,-,,-,-
160-50039286,AWB not found,-,-,,-,-
160-50039290,AWB not found,-,-,,-,-
160-50039301,AWB not found,-,-,,-,-
160-50039312,AWB not found,-,-,,-,-
160-50039323,AWB not found,-,-,,-,-
160-50039334,AWB not found,-,-,,-,-
160-50039345,AWB not found,-,-,,-,-
160-50039356,AWB not found,-,-,,-,-
160-50039360,AWB not found,-,-,,-,-
160-50039371,AWB not found,-,-,,-,-
160-50039382,AWB not found,-,-,,-,-
160-50039393,AWB not found,-,-,,-,-
160-50039404,AWB not found,-,-,,-,-
160-50039415,AWB not found,-,-,,-,-
160-50039426,AWB not found,-,-,,-,-
160-50039430,AWB not found,-,-,,-,-
160-50039441,AWB not found,-,-,,-,-
160-50039452,AWB not found,-,-,,-,-
160-50039463,AWB not found,-,-,,-,-
160-50039474,AWB not found,-,-,,-,-
160-50039485,AWB not found,-,-,,-,-
160-50039496,AWB not found,-,-,,-,-
160-50039500,AWB not found,-,-,,-,-
160-50039511,AWB not found,-,-,,-,-
160-50039522,AWB not found,-,-,,-,-
160-50039533,AWB not found,-,-,,-,-
160-50039544,AWB not found,-,-,,-,-
160-50039555,AWB not found,-,-,,-,-
160-50039566,AWB not found,-,-,,-,-
160-50039570,AWB not found,-,-,,-,-
160-50039581,AWB not found,-,-,,-,-
160-50039592,AWB not found,-,-,,-,-
160-50039603,AWB not found,-,-,,-,-
160-50039614,AWB not found,-,-,,-,-
160-50039625,AWB not found,-,-,,-,-
160-50039636,AWB not found,-,-,,-,-
160-50039640,AWB not found,-,-,,-,-
160-50039651,AWB not found,-,-,,-,-
160-50039662,AWB not found,-,-,,-,-
160-50039673,AWB not found,-,-,,-,-
160-50039684,AWB not found,-,-,,-,-
160-50039695,AWB not found,-,-,,-,-
160-50039706,AWB not found,-,-,,-,-
160-50039710,AWB not found,-,-,,-,-
160-50039721,AWB not found,-,-,,-,-
160-50039732,AWB not found,-,-,,-,-
160-50039743,AWB not found,-,-,,-,-
160-50039754,AWB not found,-,-,,-,-
160-50039765,AWB not found,-,-,,-,-
160-50039776,AWB not found,-,-,,-,-
160-50039780,AWB not found,-,-,,-,-
160-50039791,AWB not found,-,-,,-,-
160-50039802,AWB not found,-,-,,-,-
160-50039813,AWB not found,-,-,,-,-
160-50039824,AWB not found,-,-,,-,-
160-50039835,AWB not found,-,-,,-,-
160-50039846,AWB not found,-,-,,-,-
160-50039850,AWB not found,-,-,,-,-
160-50039861,AWB not found,-,-,,-,-
160-50039872,AWB not found,-,-,,-,-
160-50039883,AWB not found,-,-,,-,-
160-50039894,AWB not found,-,-,,-,-
160-50039905,AWB not found,-,-,,-,-
160-50039916,AWB not found,-,-,,-,-
160-50039920,AWB not found,-,-,,-,-
160-50039931,AWB not found,-,-,,-,-
160-50039942,AWB not found,-,-,,-,-
160-50039953,AWB not found,-,-,,-,-
160-50039964,AWB not found,-,-,,-,-
160-50039975,AWB not found,-,-,,-,-
160-50039986,AWB not found,-,-,,-,-
160-50039990,AWB not found,-,-,,-,-
160-50040001,AWB not found,-,-,,-,-
160-50040012,AWB not found,-,-,,-,-
160-50040023,AWB not found,-,-,,-,-
160-50040034,AWB not found,-,-,,-,-
160-50040045,AWB not found,-,-,,-,-
160-50040056,AWB not found,-,-,,-,-
160-50040060,AWB not found,-,-,,-,-
160-50040071,AWB not found,-,-,,-,-
160-50040082,AWB not found,-,-,,-,-
160-50040093,AWB not found,-,-,,-,-
160-50040104,AWB not found,-,-,,-,-
160-50040115,AWB not found,-,-,,-,-
160-50040126,AWB not found,-,-,,-,-
160-50040130,AWB not found,-,-,,-,-
160-50040141,AWB not found,-,-,,-,-
160-50040152,AWB not found,-,-,,-,-
160-50040163,AWB not found,-,-,,-,-
160-50040174,AWB not found,-,-,,-,-
160-50040185,AWB not found,-,-,,-,-
160-50040196,AWB not found,-,-,,-,-
160-50040200,AWB not found,-,-,,-,-
160-50040211,AWB not found,-,-,,-,-
160-50040222,AWB not found,-,-,,-,-
160-50040233,AWB not found,-,-,,-,-
160-50040244,AWB not found,-,-,,-,-
160-50040255,AWB not found,-,-,,-,-
160-50040266,AWB not found,-,-,,-,-
160-50040270,AWB not found,-,-,,-,-
160-50040281,AWB not found,-,-,,-,-
160-50040292,AWB not found,-,-,,-,-
160-50040303,AWB not found,-,-,,-,-
160-50040314,AWB not found,-,-,,-,-
160-50040325,AWB not found,-,-,,-,-
160-50040336,AWB not found,-,-,,-,-
160-50040340,AWB not found,-,-,,-,-
160-50040351,AWB not found,-,-,,-,-
160-50040362,AWB not found,-,-,,-,-
160-50040373,AWB not found,-,-,,-,-
160-50040384,AWB not found,-,-,,-,-
160-50040395,AWB not found,-,-,,-,-
160-50040406,AWB not found,-,-,,-,-
160-50040410,AWB not found,-,-,,-,-
160-50040421,AWB not found,-,-,,-,-
160-50040432,AWB not found,-,-,,-,-
160-50040443,AWB not found,-,-,,-,-
160-50040454,AWB not found,-,-,,-,-
160-50040465,AWB not found,-,-,,-,-
160-50040476,AWB not found,-,-,,-,-
160-50040480,AWB not found,-,-,,-,-
160-50040491,AWB not found,-,-,,-,-
160-50040502,AWB not found,-,-,,-,-
160-50040513,AWB not found,-,-,,-,-
160-50040524,AWB not found,-,-,,-,-
160-50040535,AWB not found,-,-,,-,-
160-50040546,AWB not found,-,-,,-,-
160-50040550,AWB not found,-,-,,-,-
160-50040561,AWB not found,-,-,,-,-
160-50040572,AWB not found,-,-,,-,-
160-50040583,AWB not found,-,-,,-,-
160-50040594,AWB not found,-,-,,-,-
160-50040605,AWB not found,-,-,,-,-
160-50040616,AWB not found,-,-,,-,-
160-50040620,AWB not found,-,-,,-,-
160-50040631,AWB not found,-,-,,-,-
160-50040642,AWB not found,-,-,,-,-
160-50040653,AWB not found,-,-,,-,-
160-50040664,AWB not found,-,-,,-,-
160-50040675,AWB not found,-,-,,-,-
160-50040686,AWB not found,-,-,,-,-
160-50040690,AWB not found,-,-,,-,-
160-50040701,AWB not found,-,-,,-,-
160-50040712,AWB not found,-,-,,-,-
160-50040723,AWB not found,-,-,,-,-
160-50040734,AWB not found,-,-,,-,-
160-50040745,AWB not found,-,-,,-,-
160-50040756,AWB not found,-,-,,-,-
160-50040760,AWB not found,-,-,,-,-
160-50040771,AWB not found,-,-,,-,-
160-50040782,AWB not found,-,-,,-,-
160-50040793,AWB not found,-,-,,-,-
160-50040804,AWB not found,-,-,,-,-
160-50040815,AWB not found,-,-,,-,-
160-50040826,AWB not found,-,-,,-,-
160-50040830,AWB not found,-,-,,-,-
160-50040841,AWB not found,-,-,,-,-
160-50040852,AWB not found,-,-,,-,-
160-50040863,AWB not found,-,-,,-,-
160-50040874,AWB not found,-,-,,-,-
160-50040885,AWB not found,-,-,,-,-
160-50040896,AWB not found,-,-,,-,-
160-50040900,AWB not found,-,-,,-,-
160-50040911,AWB not found,-,-,,-,-
160-50040922,AWB not found,-,-,,-,-
160-50040933,AWB not found,-,-,,-,-
160-50040944,AWB not found,-,-,,-,-
160-50040955,AWB not found,-,-,,-,-
160-50040966,AWB not found,-,-,,-,-
160-50040970,AWB not found,-,-,,-,-
160-50040981,AWB not found,-,-,,-,-
160-50040992,AWB not found,-,-,,-,-
160-50041003,AWB not found,-,-,,-,-
160-50041014,AWB not found,-,-,,-,-
160-50041025,AWB not found,-,-,,-,-
160-50041036,AWB not found,-,-,,-,-
160-50041040,AWB not found,-,-,,-,-
160-50041051,AWB not found,-,-,,-,-
160-50041062,AWB not found,-,-,,-,-
